"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"49","Le","it",1,50,"Le",4.38534355163574,4.87706279754639,7.00567388534546,"Le",139.511627906977,110.395348837209,110.395348837209,"taint_none",6.9,2,3.84167671203613,2.72180438041687,5.15,7.46,4,1,5.36602020263672,3.65879988670349,7.82346725463867,6.95334720611572,1,1
"50","porte","it",1,51,"porte",6.06569004058838,5.42608547210693,7.50593948364258,"porte",519.674418604651,352.488372093023,255.906976744186,"taint_none",4.68,5,4.38534355163574,3.84167671203613,6.9,5.15,2,4,4.87706279754639,5.36602020263672,7.00567388534546,7.82346725463867,1,1
"51","del","it",1,52,"del",2.40634393692017,4.11435031890869,6.90717554092407,"del",126.348837209302,84.9069767441861,84.9069767441861,"taint_none",6.99,3,6.06569004058838,4.38534355163574,4.68,6.9,5,2,5.42608547210693,4.87706279754639,7.50593948364258,7.00567388534546,1,1
"52","suo","it",1,53,"suo",3.87294769287109,5.44404697418213,7.47322750091553,"suo",250.790697674419,178.139534883721,161.093023255814,"taint_none",6.19,3,2.40634393692017,6.06569004058838,6.99,4.68,3,5,4.11435031890869,5.42608547210693,6.90717554092407,7.50593948364258,1,1
"53","tempio","it",1,54,"tempio",3.06098818778992,5.25054883956909,7.38052654266357,"tempio",310.93023255814,191.325581395349,163.976744186047,"taint_none",4.49,6,3.87294769287109,2.40634393692017,6.19,6.99,3,3,5.44404697418213,4.11435031890869,7.47322750091553,6.90717554092407,1,1
"54","erano","it",1,55,"erano",3.77697134017944,3.26033043861389,6.76993036270142,"erano",318.627906976744,205.06976744186,189.348837209302,"taint_none",5.71,5,3.06098818778992,3.87294769287109,4.49,6.19,6,3,5.25054883956909,5.44404697418213,7.38052654266357,7.47322750091553,1,1
"55","aperte","it",1,56,"aperte",2.80576229095459,5.75899696350098,7.56765174865723,"aperte",463.255813953488,253.604651162791,222.232558139535,"taint_none",4.43,6,3.77697134017944,3.06098818778992,5.71,4.49,5,6,3.26033043861389,5.25054883956909,6.76993036270142,7.38052654266357,1,1
"56","in","it",1,57,"in",3.26441431045532,3.89450311660767,6.02083969116211,"in",122.511627906977,89.3488372093023,85.8139534883721,"taint_none",7.21,2,2.80576229095459,3.77697134017944,4.43,5.71,6,5,5.75899696350098,3.26033043861389,7.56765174865723,6.76993036270142,1,1
"57","tempo","it",1,58,"tempo",6.11273670196533,5.13465976715088,7.41683483123779,"tempo",524.162790697674,309.116279069767,270.372093023256,"taint_none",5.98,5,3.26441431045532,2.80576229095459,7.21,4.43,2,6,3.89450311660767,5.75899696350098,6.02083969116211,7.56765174865723,1,1
"58","di","it",1,59,"di",0.945553541183472,2.22086572647095,5.97290372848511,"di",140.511627906977,89.9069767441861,85.0930232558139,"taint_none",7.59,2,6.11273670196533,3.26441431045532,5.98,7.21,5,2,5.13465976715088,3.89450311660767,7.41683483123779,6.02083969116211,1,1
"59","guerra","it",1,60,"guerra",1.27898478507996,1.72335398197174,6.09309911727905,"guerra",459.558139534884,269.604651162791,200.441860465116,"taint_none",5.49,6,0.945553541183472,6.11273670196533,7.59,5.98,2,5,2.22086572647095,5.13465976715088,5.97290372848511,7.41683483123779,1,1
"60","e","it",1,61,"e",1.35052192211151,2.60091781616211,5.82142734527588,"e",90.3720930232558,73.0697674418605,73.0697674418605,"taint_none",7.46,1,1.27898478507996,0.945553541183472,5.49,7.59,6,2,1.72335398197174,2.22086572647095,6.09309911727905,5.97290372848511,1,1
"61","chiuse","it",1,62,"chiuse",7.56724262237549,5.58028268814087,7.84800004959106,"chiuse",348.348837209302,233.395348837209,218.325581395349,"taint_none",4.35,6,1.35052192211151,1.27898478507996,7.46,5.49,1,6,2.60091781616211,1.72335398197174,5.82142734527588,6.09309911727905,1,1
"62","in","it",1,63,"in",1.45906901359558,3.84093809127808,6.22450971603394,"in",126.720930232558,100.441860465116,100.441860465116,"taint_none",7.21,2,7.56724262237549,1.35052192211151,4.35,7.46,6,1,5.58028268814087,2.60091781616211,7.84800004959106,5.82142734527588,1,1
"63","tempo","it",1,64,"tempo",3.80753326416016,5.29184436798096,7.58965015411377,"tempo",351.883720930233,183.511627906977,155.348837209302,"taint_none",5.98,5,1.45906901359558,7.56724262237549,7.21,4.35,2,6,3.84093809127808,5.58028268814087,6.22450971603394,7.84800004959106,1,1
"64","di","it",1,65,"di",0.211811736226082,1.23877215385437,5.43201112747192,"di",173.488372093023,92.7441860465116,92.7441860465116,"taint_none",7.59,2,3.80753326416016,1.45906901359558,5.98,7.21,5,2,5.29184436798096,3.84093809127808,7.58965015411377,6.22450971603394,1,1
"65","pace","it",1,66,"pace.",1.65534424781799,1.01453649997711,4.65925216674805,"pace.",410.348837209302,221.651162790698,183.953488372093,"taint_none",5.15,4,0.211811736226082,3.80753326416016,7.59,5.98,2,5,1.23877215385437,5.29184436798096,5.43201112747192,7.58965015411377,1,1
"66","Come","it",1,67,"Come",4.64272260665894,4.87326526641846,6.9744610786438,"Come",280.162790697674,222.860465116279,195.837209302326,"taint_none",6.67,4,1.65534424781799,0.211811736226082,5.15,7.59,4,2,1.01453649997711,1.23877215385437,4.65925216674805,5.43201112747192,1,1
"67","dio","it",1,68,"dio",6.25988459587097,5.92328357696533,7.90207529067993,"dio",328.232558139535,206,190.697674418605,"taint_none",5.46,3,4.64272260665894,1.65534424781799,6.67,5.15,4,4,4.87326526641846,1.01453649997711,6.9744610786438,4.65925216674805,1,1
"68","dei","it",1,69,"dei",3.44145965576172,4.76431179046631,7.63510131835938,"dei",283.953488372093,193.558139534884,183.906976744186,"taint_none",6.61,3,6.25988459587097,4.64272260665894,5.46,6.67,3,4,5.92328357696533,4.87326526641846,7.90207529067993,6.9744610786438,1,1
